TimeYears,TimeLabel,Metric,Policy,StateVariable,StateValue,StateValuePlot,DeltaValue
1.0,t=1y,dK_1y,Optimal V,K,-15.0,-15.0,67.05177076200698
1.0,t=1y,dK_1y,Optimal V,K,-12.5,-12.5,67.05177076200698
1.0,t=1y,dK_1y,Optimal V,K,-10.0,-10.0,67.05177076200698
1.0,t=1y,dK_1y,Optimal V,K,-7.5,-7.5,67.05177076200698
1.0,t=1y,dK_1y,Optimal V,K,-5.0,-5.0,67.05177076200698
1.0,t=1y,dK_1y,Optimal V,K,-2.5,-2.5,67.05177076200698
1.0,t=1y,dK_1y,Optimal V,K,0.0,0.0,67.05177076200698
1.0,t=1y,dK_1y,Optimal V,K,2.5,2.5,67.05177076200698
1.0,t=1y,dK_1y,Optimal V,K,5.0,5.0,67.05177076200698
1.0,t=1y,dK_1y,Optimal V,K,7.5,7.5,89.4655303536107
1.0,t=1y,dK_1y,Optimal V,K,10.0,10.0,134.1651812165279
1.0,t=1y,dK_1y,Optimal V,K,12.5,12.5,118.8379264080379
1.0,t=1y,dK_1y,Optimal V,K,15.0,15.0,94.87422275511051
1.0,t=1y,dK_1y,Optimal V,K,17.5,17.5,95.46469417543705
1.0,t=1y,dK_1y,Optimal V,K,20.0,20.0,95.02588505307976
1.0,t=1y,dK_1y,Optimal V,K,22.5,22.5,95.19335797693304
1.0,t=1y,dK_1y,Optimal V,K,25.0,25.0,95.16828431765103
1.0,t=1y,dK_1y,Optimal V,K,27.5,27.5,95.16774316548751
1.0,t=1y,dK_1y,Optimal V,K,30.0,30.0,95.16774312635003
1.0,t=1y,dK_1y,Optimal V,K,32.5,32.5,95.16774312635003
1.0,t=1y,dK_1y,Optimal V,K,35.0,35.0,95.16774312635003
1.0,t=1y,dK_1y,Optimal V,q,0.0,0.0,-7.042997060577841
1.0,t=1y,dK_1y,Optimal V,q,5.0,5.0,-1.8844890566275292
1.0,t=1y,dK_1y,Optimal V,q,10.0,10.0,2.509382200751938
1.0,t=1y,dK_1y,Optimal V,q,15.0,15.0,7.124174219247805
1.0,t=1y,dK_1y,Optimal V,q,20.0,20.0,11.046463298045547
1.0,t=1y,dK_1y,Optimal V,q,25.0,25.0,15.382270060808043
1.0,t=1y,dK_1y,Optimal V,q,30.0,30.0,19.802041609530843
1.0,t=1y,dK_1y,Optimal V,q,35.0,35.0,26.199754277334417
1.0,t=1y,dK_1y,Optimal V,q,40.0,40.0,34.54674749021477
1.0,t=1y,dK_1y,Optimal V,q,45.0,45.0,40.174113851838186
1.0,t=1y,dK_1y,Optimal V,q,50.0,50.0,44.585462163104886
1.0,t=1y,dK_1y,Optimal V,q,55.0,55.0,49.05663117360283
1.0,t=1y,dK_1y,Optimal V,q,60.0,60.0,53.603622315411606
1.0,t=1y,dK_1y,Optimal V,q,65.0,65.0,58.42413519793205
1.0,t=1y,dK_1y,Optimal V,q,70.0,70.0,63.66676857576459
1.0,t=1y,dK_1y,Optimal V,q,75.0,75.0,68.5007683882735
1.0,t=1y,dK_1y,Optimal V,q,80.0,80.0,74.3376393062216
1.0,t=1y,dK_1y,Optimal V,q,85.0,85.0,81.11399369127594
1.0,t=1y,dK_1y,Optimal V,q,90.0,90.0,85.75857229065238
1.0,t=1y,dK_1y,Optimal V,q,95.0,95.0,94.82730126660375
1.0,t=1y,dK_1y,Optimal V,q,100.0,100.0,100.99348405503551
1.0,t=1y,dK_1y,Optimal V,q,105.0,105.0,105.39024537502843
1.0,t=1y,dK_1y,Optimal V,q,110.0,110.0,106.11306845476146
1.0,t=1y,dK_1y,Optimal V,q,115.0,115.0,122.03371725512993
1.0,t=1y,dK_1y,Optimal V,q,120.0,120.0,150.21950325815394
1.0,t=1y,dK_1y,Optimal V,q,125.0,125.0,155.4529683774504
1.0,t=1y,dK_1y,Optimal V,q,130.0,130.0,151.9275132648308
1.0,t=1y,dK_1y,Optimal V,q,135.0,135.0,155.51890110779203
1.0,t=1y,dK_1y,Optimal V,q,140.0,140.0,179.0585672291725
1.0,t=1y,dK_3y,Passive q,r,-0.03,-3.0,227.22468294064112
1.0,t=1y,dK_3y,Passive q,r,-0.0275,-2.75,260.8240392740249
1.0,t=1y,dK_3y,Passive q,r,-0.024999999999999998,-2.5,290.05354655722533
1.0,t=1y,dK_3y,Passive q,r,-0.0225,-2.25,306.701761382237
1.0,t=1y,dK_3y,Passive q,r,-0.019999999999999997,-1.9999999999999998,313.78342263433007
1.0,t=1y,dK_3y,Passive q,r,-0.017499999999999998,-1.7499999999999998,319.00958084943073
1.0,t=1y,dK_3y,Passive q,r,-0.015,-1.5,322.42988001963727
1.0,t=1y,dK_3y,Passive q,r,-0.012499999999999997,-1.2499999999999998,323.81000118694794
1.0,t=1y,dK_3y,Passive q,r,-0.009999999999999998,-0.9999999999999999,323.72534848769783
1.0,t=1y,dK_3y,Passive q,r,-0.0075,-0.75,322.2178748422201
1.0,t=1y,dK_3y,Passive q,r,-0.0049999999999999975,-0.4999999999999998,319.2723962577469
1.0,t=1y,dK_3y,Passive q,r,-0.0024999999999999988,-0.2499999999999999,314.9829533765196
1.0,t=1y,dK_3y,Passive q,r,0.0,0.0,309.53745734554843
1.0,t=1y,dK_3y,Passive q,r,0.0025000000000000022,0.2500000000000002,302.92100181867494
1.0,t=1y,dK_3y,Passive q,r,0.0050000000000000044,0.5000000000000004,295.0774315684967
1.0,t=1y,dK_3y,Passive q,r,0.0075,0.75,286.2820681796259
1.0,t=1y,dK_3y,Passive q,r,0.010000000000000002,1.0000000000000002,277.0460591663883
1.0,t=1y,dK_3y,Passive q,r,0.012500000000000004,1.2500000000000004,267.34032028259037
1.0,t=1y,dK_3y,Passive q,r,0.015,1.5,256.71601245103034
1.0,t=1y,dK_3y,Passive q,r,0.0175,1.7500000000000002,245.8544127663339
1.0,t=1y,dK_3y,Passive q,r,0.020000000000000004,2.0000000000000004,236.31930118291
1.0,t=1y,dK_3y,Passive q,r,0.0225,2.25,227.67318346646596
1.0,t=1y,dK_3y,Passive q,r,0.025,2.5,216.7978816635919
1.0,t=1y,dK_3y,Passive q,r,0.027500000000000004,2.7500000000000004,208.5070004310296
1.0,t=1y,dK_3y,Passive q,r,0.03,3.0,205.23136081982494
1.0,t=1y,dK_3y,Passive q,r,0.0325,3.25,202.17702015756043
1.0,t=1y,dK_3y,Passive q,r,0.035,3.5000000000000004,199.48568322672608
1.0,t=1y,dK_3y,Passive q,r,0.037500000000000006,3.7500000000000004,197.77888277735298
1.0,t=1y,dK_3y,Passive q,r,0.04000000000000001,4.000000000000001,196.73703088323097
1.0,t=1y,dK_3y,Passive q,r,0.042499999999999996,4.25,195.8985271980098
1.0,t=1y,dK_3y,Passive q,r,0.045,4.5,195.23540653577993
1.0,t=1y,dK_3y,Passive q,r,0.0475,4.75,194.79210123073972
1.0,t=1y,dK_3y,Passive q,r,0.05,5.0,194.4896824908011
1.0,t=1y,dK_3y,Passive q,r,0.052500000000000005,5.250000000000001,194.23989490474415
1.0,t=1y,dK_3y,Passive q,r,0.05500000000000001,5.500000000000001,194.008718400477
1.0,t=1y,dK_3y,Passive q,r,0.05750000000000001,5.750000000000001,193.76557162323797
1.0,t=1y,dK_3y,Passive q,r,0.06,6.0,193.44590902923568
1.0,t=1y,dK_3y,Passive q,r,0.0625,6.25,192.91826433781918
1.0,t=1y,dK_3y,Passive q,r,0.065,6.5,192.0463066416906
1.0,t=1y,dK_3y,Passive q,r,0.0675,6.75,190.38276812824458
1.0,t=1y,dK_3y,Passive q,r,0.07,7.000000000000001,187.9611865408978
1.0,t=1y,dK_3y,Passive q,r,0.07250000000000001,7.250000000000001,184.6102199183223
1.0,t=1y,dK_3y,Passive q,r,0.075,7.5,175.2701716905238
1.0,t=1y,dK_3y,Passive q,r,0.0775,7.75,157.87145790725043
1.0,t=1y,dK_3y,Passive q,r,0.08,8.0,137.63466966045027
1.0,t=1y,dK_3y,Passive q,K,-25.0,-25.0,193.97395646681852
1.0,t=1y,dK_3y,Passive q,K,-22.5,-22.5,193.97395646681852
1.0,t=1y,dK_3y,Passive q,K,-20.0,-20.0,193.97395646681852
1.0,t=1y,dK_3y,Passive q,K,-17.5,-17.5,193.97395646681852
1.0,t=1y,dK_3y,Passive q,K,-15.0,-15.0,193.97395646681852
1.0,t=1y,dK_3y,Passive q,K,-12.5,-12.5,193.97395646681852
1.0,t=1y,dK_3y,Passive q,K,-10.0,-10.0,193.97395646681895
1.0,t=1y,dK_3y,Passive q,K,-7.5,-7.5,193.9739564668257
1.0,t=1y,dK_3y,Passive q,K,-5.0,-5.0,193.97395646741728
1.0,t=1y,dK_3y,Passive q,K,-2.5,-2.5,193.9739564965347
1.0,t=1y,dK_3y,Passive q,K,0.0,0.0,193.97395748075226
1.0,t=1y,dK_3y,Passive q,K,2.5,2.5,193.97398254690418
1.0,t=1y,dK_3y,Passive q,K,5.0,5.0,193.9745140176476
1.0,t=1y,dK_3y,Passive q,K,7.5,7.5,193.98661899940828
1.0,t=1y,dK_3y,Passive q,K,10.0,10.0,400.43265664240147
1.0,t=1y,dK_3y,Passive q,K,12.5,12.5,246.96301296469773
1.0,t=1y,dK_3y,Passive q,K,15.0,15.0,207.8100362889873
1.0,t=1y,dK_3y,Passive q,K,17.5,17.5,197.20214665529582
1.0,t=1y,dK_3y,Passive q,K,20.0,20.0,194.61878556875868
1.0,t=1y,dK_3y,Passive q,K,22.5,22.5,194.080609829316
1.0,t=1y,dK_3y,Passive q,K,25.0,25.0,193.98800318866657
1.0,t=1y,dK_3y,Passive q,K,27.5,27.5,193.97535144669112
1.0,t=1y,dK_3y,Passive q,K,30.0,30.0,193.9740523142295
1.0,t=1y,dK_3y,Passive q,K,32.5,32.5,193.97396035641754
1.0,t=1y,dK_3y,Passive q,K,35.0,35.0,193.97395653020246
1.0,t=1y,dK_3y,Passive q,q,0.0,0.0,0.0
1.0,t=1y,dK_3y,Passive q,q,5.0,5.0,9.698697935645818
1.0,t=1y,dK_3y,Passive q,q,10.0,10.0,19.397399181648993
1.0,t=1y,dK_3y,Passive q,q,15.0,15.0,29.09611986185296
1.0,t=1y,dK_3y,Passive q,q,20.0,20.0,38.79490058494666
1.0,t=1y,dK_3y,Passive q,q,25.0,25.0,48.49381672912033
1.0,t=1y,dK_3y,Passive q,q,30.0,30.0,58.2058484135581
1.0,t=1y,dK_3y,Passive q,q,35.0,35.0,67.91582010114355
1.0,t=1y,dK_3y,Passive q,q,40.0,40.0,77.63146621257913
1.0,t=1y,dK_3y,Passive q,q,45.0,45.0,87.3542976379292
1.0,t=1y,dK_3y,Passive q,q,50.0,50.0,97.08593426975781
1.0,t=1y,dK_3y,Passive q,q,55.0,55.0,107.80462198495016
1.0,t=1y,dK_3y,Passive q,q,60.0,60.0,117.82037243916693
1.0,t=1y,dK_3y,Passive q,q,65.0,65.0,127.88665005723519
1.0,t=1y,dK_3y,Passive q,q,70.0,70.0,138.00567258710177
1.0,t=1y,dK_3y,Passive q,q,75.0,75.0,148.17932493204788
1.0,t=1y,dK_3y,Passive q,q,80.0,80.0,170.82989461874672
1.0,t=1y,dK_3y,Passive q,q,85.0,85.0,182.447805616934
1.0,t=1y,dK_3y,Passive q,q,90.0,90.0,194.1532238118563
1.0,t=1y,dK_3y,Passive q,q,95.0,95.0,205.94149252308495
1.0,t=1y,dK_3y,Passive q,q,100.0,100.0,217.8079605839355
1.0,t=1y,dK_3y,Passive q,q,105.0,105.0,300.83935440389894
1.0,t=1y,dK_3y,Passive q,q,110.0,110.0,315.5094229368203
1.0,t=1y,dK_3y,Passive q,q,115.0,115.0,330.15874058896446
1.0,t=1y,dK_3y,Passive q,q,120.0,120.0,344.7837691069761
1.0,t=1y,dK_3y,Passive q,q,125.0,125.0,359.38154350068186
1.0,t=1y,dK_3y,Passive q,q,130.0,130.0,439.5035094140056
1.0,t=1y,dK_3y,Passive q,q,135.0,135.0,454.42461616892456
1.0,t=1y,dK_3y,Passive q,q,140.0,140.0,469.2550349131562
1.0,t=1y,dK_3y,CAR-target,r,-0.03,-3.0,149.70902166298956
1.0,t=1y,dK_3y,CAR-target,r,-0.0275,-2.75,177.64077379329126
1.0,t=1y,dK_3y,CAR-target,r,-0.024999999999999998,-2.5,204.14894400548235
1.0,t=1y,dK_3y,CAR-target,r,-0.0225,-2.25,225.08959615545905
1.0,t=1y,dK_3y,CAR-target,r,-0.019999999999999997,-1.9999999999999998,241.21153530208122
1.0,t=1y,dK_3y,CAR-target,r,-0.017499999999999998,-1.7499999999999998,256.73113690464663
1.0,t=1y,dK_3y,CAR-target,r,-0.015,-1.5,272.4842136998264
1.0,t=1y,dK_3y,CAR-target,r,-0.012499999999999997,-1.2499999999999998,288.7913805797414
1.0,t=1y,dK_3y,CAR-target,r,-0.009999999999999998,-0.9999999999999999,305.1836943574642
1.0,t=1y,dK_3y,CAR-target,r,-0.0075,-0.75,321.44282427280314
1.0,t=1y,dK_3y,CAR-target,r,-0.0049999999999999975,-0.4999999999999998,338.14562696832854
1.0,t=1y,dK_3y,CAR-target,r,-0.0024999999999999988,-0.2499999999999999,354.7106866790619
1.0,t=1y,dK_3y,CAR-target,r,0.0,0.0,370.7430207070806
1.0,t=1y,dK_3y,CAR-target,r,0.0025000000000000022,0.2500000000000002,385.76989697764066
1.0,t=1y,dK_3y,CAR-target,r,0.0050000000000000044,0.5000000000000004,398.49723982996585
1.0,t=1y,dK_3y,CAR-target,r,0.0075,0.75,408.9327889298946
1.0,t=1y,dK_3y,CAR-target,r,0.010000000000000002,1.0000000000000002,418.4325236081802
1.0,t=1y,dK_3y,CAR-target,r,0.012500000000000004,1.2500000000000004,426.42106785464904
1.0,t=1y,dK_3y,CAR-target,r,0.015,1.5,429.20305717888635
1.0,t=1y,dK_3y,CAR-target,r,0.0175,1.7500000000000002,426.1864431457562
1.0,t=1y,dK_3y,CAR-target,r,0.020000000000000004,2.0000000000000004,423.30919433983814
1.0,t=1y,dK_3y,CAR-target,r,0.0225,2.25,421.70651457685295
1.0,t=1y,dK_3y,CAR-target,r,0.025,2.5,410.07205816243595
1.0,t=1y,dK_3y,CAR-target,r,0.027500000000000004,2.7500000000000004,393.2756196041866
1.0,t=1y,dK_3y,CAR-target,r,0.03,3.0,381.6753388135508
1.0,t=1y,dK_3y,CAR-target,r,0.0325,3.25,369.1417376483249
1.0,t=1y,dK_3y,CAR-target,r,0.035,3.5000000000000004,354.26105037437253
1.0,t=1y,dK_3y,CAR-target,r,0.037500000000000006,3.7500000000000004,339.75279645452434
1.0,t=1y,dK_3y,CAR-target,r,0.04000000000000001,4.000000000000001,326.9653740785605
1.0,t=1y,dK_3y,CAR-target,r,0.042499999999999996,4.25,314.86646187860117
1.0,t=1y,dK_3y,CAR-target,r,0.045,4.5,303.35031964688176
1.0,t=1y,dK_3y,CAR-target,r,0.0475,4.75,293.13341991024805
1.0,t=1y,dK_3y,CAR-target,r,0.05,5.0,283.9469832510431
1.0,t=1y,dK_3y,CAR-target,r,0.052500000000000005,5.250000000000001,276.64146830744346
1.0,t=1y,dK_3y,CAR-target,r,0.05500000000000001,5.500000000000001,271.36725639684283
1.0,t=1y,dK_3y,CAR-target,r,0.05750000000000001,5.750000000000001,267.2875761064786
1.0,t=1y,dK_3y,CAR-target,r,0.06,6.0,263.7652487913633
1.0,t=1y,dK_3y,CAR-target,r,0.0625,6.25,260.8394935504558
1.0,t=1y,dK_3y,CAR-target,r,0.065,6.5,258.2059106298602
1.0,t=1y,dK_3y,CAR-target,r,0.0675,6.75,254.87727001337998
1.0,t=1y,dK_3y,CAR-target,r,0.07,7.000000000000001,250.74526713862065
1.0,t=1y,dK_3y,CAR-target,r,0.07250000000000001,7.250000000000001,245.5667383557468
1.0,t=1y,dK_3y,CAR-target,r,0.075,7.5,232.4638944804767
1.0,t=1y,dK_3y,CAR-target,r,0.0775,7.75,208.5784963777586
1.0,t=1y,dK_3y,CAR-target,r,0.08,8.0,180.89745342916942
1.0,t=1y,dK_3y,CAR-target,K,-25.0,-25.0,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,-22.5,-22.5,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,-20.0,-20.0,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,-17.5,-17.5,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,-15.0,-15.0,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,-12.5,-12.5,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,-10.0,-10.0,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,-7.5,-7.5,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,-5.0,-5.0,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,-2.5,-2.5,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,0.0,0.0,90.70488556996818
1.0,t=1y,dK_3y,CAR-target,K,2.5,2.5,91.56029855776073
1.0,t=1y,dK_3y,CAR-target,K,5.0,5.0,109.02905413755735
1.0,t=1y,dK_3y,CAR-target,K,7.5,7.5,201.9658705969489
1.0,t=1y,dK_3y,CAR-target,K,10.0,10.0,380.9751666487867
1.0,t=1y,dK_3y,CAR-target,K,12.5,12.5,441.818071600082
1.0,t=1y,dK_3y,CAR-target,K,15.0,15.0,400.6367807399799
1.0,t=1y,dK_3y,CAR-target,K,17.5,17.5,373.8387105684005
1.0,t=1y,dK_3y,CAR-target,K,20.0,20.0,323.34550043496205
1.0,t=1y,dK_3y,CAR-target,K,22.5,22.5,282.688505874879
1.0,t=1y,dK_3y,CAR-target,K,25.0,25.0,265.41209934061675
1.0,t=1y,dK_3y,CAR-target,K,27.5,27.5,259.6153761651794
1.0,t=1y,dK_3y,CAR-target,K,30.0,30.0,257.90543874924964
1.0,t=1y,dK_3y,CAR-target,K,32.5,32.5,257.48164604808215
1.0,t=1y,dK_3y,CAR-target,K,35.0,35.0,257.39753073938175
1.0,t=1y,dK_3y,CAR-target,q,0.0,0.0,106.37969526625905
1.0,t=1y,dK_3y,CAR-target,q,5.0,5.0,116.21568531149275
1.0,t=1y,dK_3y,CAR-target,q,10.0,10.0,128.37684916829062
1.0,t=1y,dK_3y,CAR-target,q,15.0,15.0,137.83041633863266
1.0,t=1y,dK_3y,CAR-target,q,20.0,20.0,151.37047791949357
1.0,t=1y,dK_3y,CAR-target,q,25.0,25.0,162.3875028422384
1.0,t=1y,dK_3y,CAR-target,q,30.0,30.0,178.05637770654096
1.0,t=1y,dK_3y,CAR-target,q,35.0,35.0,189.10363814911267
1.0,t=1y,dK_3y,CAR-target,q,40.0,40.0,206.26881606129615
1.0,t=1y,dK_3y,CAR-target,q,45.0,45.0,218.22975312666847
1.0,t=1y,dK_3y,CAR-target,q,50.0,50.0,235.7411008011831
1.0,t=1y,dK_3y,CAR-target,q,55.0,55.0,249.96419817076298
1.0,t=1y,dK_3y,CAR-target,q,60.0,60.0,265.47534262363894
1.0,t=1y,dK_3y,CAR-target,q,65.0,65.0,284.38293938239946
1.0,t=1y,dK_3y,CAR-target,q,70.0,70.0,295.9654761225744
1.0,t=1y,dK_3y,CAR-target,q,75.0,75.0,320.11494815720425
1.0,t=1y,dK_3y,CAR-target,q,80.0,80.0,327.77747957738114
1.0,t=1y,dK_3y,CAR-target,q,85.0,85.0,359.27085830803514
1.0,t=1y,dK_3y,CAR-target,q,90.0,90.0,366.1193848599969
1.0,t=1y,dK_3y,CAR-target,q,95.0,95.0,402.96110713357047
1.0,t=1y,dK_3y,CAR-target,q,100.0,100.0,411.15264602904153
1.0,t=1y,dK_3y,CAR-target,q,105.0,105.0,441.49799608490594
1.0,t=1y,dK_3y,CAR-target,q,110.0,110.0,452.64878937125695
1.0,t=1y,dK_3y,CAR-target,q,115.0,115.0,463.6675896164441
1.0,t=1y,dK_3y,CAR-target,q,120.0,120.0,499.95456848905786
1.0,t=1y,dK_3y,CAR-target,q,125.0,125.0,502.0898277478874
1.0,t=1y,dK_3y,CAR-target,q,130.0,130.0,557.7688998419862
1.0,t=1y,dK_3y,CAR-target,q,135.0,135.0,554.9701630788018
1.0,t=1y,dK_3y,CAR-target,q,140.0,140.0,519.5555062636639
1.0,t=1y,dK_3y,MtM-band,r,-0.03,-3.0,107.02210574120318
1.0,t=1y,dK_3y,MtM-band,r,-0.0275,-2.75,119.34473660975695
1.0,t=1y,dK_3y,MtM-band,r,-0.024999999999999998,-2.5,130.08998714156326
1.0,t=1y,dK_3y,MtM-band,r,-0.0225,-2.25,135.70264578082293
1.0,t=1y,dK_3y,MtM-band,r,-0.019999999999999997,-1.9999999999999998,136.82637754730578
1.0,t=1y,dK_3y,MtM-band,r,-0.017499999999999998,-1.7499999999999998,137.0484812381497
1.0,t=1y,dK_3y,MtM-band,r,-0.015,-1.5,137.55866492249663
1.0,t=1y,dK_3y,MtM-band,r,-0.012499999999999997,-1.2499999999999998,138.5133893247214
1.0,t=1y,dK_3y,MtM-band,r,-0.009999999999999998,-0.9999999999999999,138.93812360693147
1.0,t=1y,dK_3y,MtM-band,r,-0.0075,-0.75,139.07858731685982
1.0,t=1y,dK_3y,MtM-band,r,-0.0049999999999999975,-0.4999999999999998,139.62039403347563
1.0,t=1y,dK_3y,MtM-band,r,-0.0024999999999999988,-0.2499999999999999,139.3455225988168
1.0,t=1y,dK_3y,MtM-band,r,0.0,0.0,140.85206757097248
1.0,t=1y,dK_3y,MtM-band,r,0.0025000000000000022,0.2500000000000002,144.51691937904474
1.0,t=1y,dK_3y,MtM-band,r,0.0050000000000000044,0.5000000000000004,144.38386470669317
1.0,t=1y,dK_3y,MtM-band,r,0.0075,0.75,145.06774759411798
1.0,t=1y,dK_3y,MtM-band,r,0.010000000000000002,1.0000000000000002,150.39966434776076
1.0,t=1y,dK_3y,MtM-band,r,0.012500000000000004,1.2500000000000004,152.14806296783826
1.0,t=1y,dK_3y,MtM-band,r,0.015,1.5,149.74308665395912
1.0,t=1y,dK_3y,MtM-band,r,0.0175,1.7500000000000002,172.15604555870252
1.0,t=1y,dK_3y,MtM-band,r,0.020000000000000004,2.0000000000000004,177.6370885914553
1.0,t=1y,dK_3y,MtM-band,r,0.0225,2.25,138.4023572996228
1.0,t=1y,dK_3y,MtM-band,r,0.025,2.5,135.65916709139046
1.0,t=1y,dK_3y,MtM-band,r,0.027500000000000004,2.7500000000000004,148.63860942125
1.0,t=1y,dK_3y,MtM-band,r,0.03,3.0,57.327911948098965
1.0,t=1y,dK_3y,MtM-band,r,0.0325,3.25,23.7964639528198
1.0,t=1y,dK_3y,MtM-band,r,0.035,3.5000000000000004,77.57140795531619
1.0,t=1y,dK_3y,MtM-band,r,0.037500000000000006,3.7500000000000004,77.26754727589416
1.0,t=1y,dK_3y,MtM-band,r,0.04000000000000001,4.000000000000001,71.6613576726561
1.0,t=1y,dK_3y,MtM-band,r,0.042499999999999996,4.25,67.59383700896987
1.0,t=1y,dK_3y,MtM-band,r,0.045,4.5,66.73330622275367
1.0,t=1y,dK_3y,MtM-band,r,0.0475,4.75,69.93663683482175
1.0,t=1y,dK_3y,MtM-band,r,0.05,5.0,72.83685634024282
1.0,t=1y,dK_3y,MtM-band,r,0.052500000000000005,5.250000000000001,70.08961754367864
1.0,t=1y,dK_3y,MtM-band,r,0.05500000000000001,5.500000000000001,71.0556052877334
1.0,t=1y,dK_3y,MtM-band,r,0.05750000000000001,5.750000000000001,74.73752392190451
1.0,t=1y,dK_3y,MtM-band,r,0.06,6.0,74.51163463559185
1.0,t=1y,dK_3y,MtM-band,r,0.0625,6.25,73.66485659849496
1.0,t=1y,dK_3y,MtM-band,r,0.065,6.5,75.41724422482407
1.0,t=1y,dK_3y,MtM-band,r,0.0675,6.75,76.75810386585323
1.0,t=1y,dK_3y,MtM-band,r,0.07,7.000000000000001,76.03784173747749
1.0,t=1y,dK_3y,MtM-band,r,0.07250000000000001,7.250000000000001,75.04907397477389
1.0,t=1y,dK_3y,MtM-band,r,0.075,7.5,73.07477361384878
1.0,t=1y,dK_3y,MtM-band,r,0.0775,7.75,68.11955289332319
1.0,t=1y,dK_3y,MtM-band,r,0.08,8.0,61.67317718647752
1.0,t=1y,dK_3y,MtM-band,K,-25.0,-25.0,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,-22.5,-22.5,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,-20.0,-20.0,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,-17.5,-17.5,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,-15.0,-15.0,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,-12.5,-12.5,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,-10.0,-10.0,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,-7.5,-7.5,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,-5.0,-5.0,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,-2.5,-2.5,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,0.0,0.0,126.06666643205773
1.0,t=1y,dK_3y,MtM-band,K,2.5,2.5,126.09309223730506
1.0,t=1y,dK_3y,MtM-band,K,5.0,5.0,129.6999812555209
1.0,t=1y,dK_3y,MtM-band,K,7.5,7.5,161.40386907170645
1.0,t=1y,dK_3y,MtM-band,K,10.0,10.0,286.19960677158076
1.0,t=1y,dK_3y,MtM-band,K,12.5,12.5,155.24309088889777
1.0,t=1y,dK_3y,MtM-band,K,15.0,15.0,129.28555182435565
1.0,t=1y,dK_3y,MtM-band,K,17.5,17.5,126.3400054946746
1.0,t=1y,dK_3y,MtM-band,K,20.0,20.0,126.08484047306398
1.0,t=1y,dK_3y,MtM-band,K,22.5,22.5,126.06754798577889
1.0,t=1y,dK_3y,MtM-band,K,25.0,25.0,126.06669544520054
1.0,t=1y,dK_3y,MtM-band,K,27.5,27.5,126.0666670185933
1.0,t=1y,dK_3y,MtM-band,K,30.0,30.0,126.06666643802527
1.0,t=1y,dK_3y,MtM-band,K,32.5,32.5,126.06666643207417
1.0,t=1y,dK_3y,MtM-band,K,35.0,35.0,126.06666643205759
1.0,t=1y,dK_3y,MtM-band,q,0.0,0.0,0.0
1.0,t=1y,dK_3y,MtM-band,q,5.0,5.0,9.698697935645818
1.0,t=1y,dK_3y,MtM-band,q,10.0,10.0,19.397399181648993
1.0,t=1y,dK_3y,MtM-band,q,15.0,15.0,29.08947130213233
1.0,t=1y,dK_3y,MtM-band,q,20.0,20.0,38.62696421116917
1.0,t=1y,dK_3y,MtM-band,q,25.0,25.0,47.52133376340295
1.0,t=1y,dK_3y,MtM-band,q,30.0,30.0,55.40742658887528
1.0,t=1y,dK_3y,MtM-band,q,35.0,35.0,61.86367746408898
1.0,t=1y,dK_3y,MtM-band,q,40.0,40.0,68.03827966321494
1.0,t=1y,dK_3y,MtM-band,q,45.0,45.0,72.36565279021879
1.0,t=1y,dK_3y,MtM-band,q,50.0,50.0,77.77826165496057
1.0,t=1y,dK_3y,MtM-band,q,55.0,55.0,83.59745581935077
1.0,t=1y,dK_3y,MtM-band,q,60.0,60.0,89.8442230081646
1.0,t=1y,dK_3y,MtM-band,q,65.0,65.0,96.75525282997175
1.0,t=1y,dK_3y,MtM-band,q,70.0,70.0,94.10679380563322
1.0,t=1y,dK_3y,MtM-band,q,75.0,75.0,99.64255458933008
1.0,t=1y,dK_3y,MtM-band,q,80.0,80.0,104.03850101535015
1.0,t=1y,dK_3y,MtM-band,q,85.0,85.0,109.13475818402443
1.0,t=1y,dK_3y,MtM-band,q,90.0,90.0,117.7973446051853
1.0,t=1y,dK_3y,MtM-band,q,95.0,95.0,125.53195112004873
1.0,t=1y,dK_3y,MtM-band,q,100.0,100.0,135.9139497773382
1.0,t=1y,dK_3y,MtM-band,q,105.0,105.0,154.18730666850402
